539,2012-08-29 01:01:21+00,Starbucks,31559171
540,2012-08-29 01:01:22+00,Oracle,194556
541,2012-08-29 02:01:19+00,Starbucks,31559548
542,2012-08-29 02:01:19+00,Oracle,194562
543,2012-08-29 03:01:25+00,Starbucks,31559961
544,2012-08-29 03:01:25+00,Oracle,194577
545,2012-08-29 04:01:21+00,Starbucks,31560294
546,2012-08-29 04:01:21+00,Oracle,194583
547,2012-08-29 05:01:21+00,Starbucks,31560692
548,2012-08-29 05:01:21+00,Oracle,194586
549,2012-08-29 06:01:29+00,Starbucks,31560958
550,2012-08-29 06:01:30+00,Oracle,194594
551,2012-08-29 07:01:23+00,Starbucks,31561225
552,2012-08-29 07:01:23+00,Oracle,194595
553,2012-08-29 08:01:21+00,Starbucks,31561466
554,2012-08-29 08:01:22+00,Oracle,194606
555,2012-08-29 09:01:22+00,Starbucks,31561770
556,2012-08-29 09:01:22+00,Oracle,194617
557,2012-08-29 10:01:18+00,Starbucks,31561990
558,2012-08-29 10:01:19+00,Oracle,194628
559,2012-08-29 11:01:17+00,Starbucks,31562252
560,2012-08-29 11:01:17+00,Oracle,194638
561,2012-08-29 12:01:23+00,Starbucks,31562559
562,2012-08-29 12:01:23+00,Oracle,194649
563,2012-08-29 13:01:22+00,Starbucks,31562893
564,2012-08-29 13:01:22+00,Oracle,194664
565,2012-08-29 14:01:25+00,Starbucks,31563294
566,2012-08-29 14:01:25+00,Oracle,194671
567,2012-08-29 15:01:22+00,Starbucks,31563745
568,2012-08-29 15:01:22+00,Oracle,194681
569,2012-08-29 16:01:17+00,Starbucks,31564184
570,2012-08-29 16:01:17+00,Oracle,194699
571,2012-08-29 17:01:22+00,Starbucks,31564610
572,2012-08-29 17:01:22+00,Oracle,194707
573,2012-08-29 18:01:18+00,Starbucks,31565050
574,2012-08-29 18:01:19+00,Oracle,194722
575,2012-08-29 19:01:17+00,Starbucks,31565580
576,2012-08-29 19:01:17+00,Oracle,194738
577,2012-08-29 20:01:17+00,Starbucks,31566112
578,2012-08-29 20:01:17+00,Oracle,194742
579,2012-08-29 21:01:20+00,Starbucks,31566667
580,2012-08-29 21:01:20+00,Oracle,194753
581,2012-08-29 22:01:30+00,Starbucks,31567131
582,2012-08-29 22:01:30+00,Oracle,194758
583,2012-08-29 23:01:16+00,Starbucks,31566558
584,2012-08-29 23:01:16+00,Oracle,194766
585,2012-08-30 00:01:14+00,Starbucks,31566587
586,2012-08-30 00:01:15+00,Oracle,194771
587,2012-08-30 01:01:09+00,Starbucks,31566845
588,2012-08-30 01:01:10+00,Oracle,194777
589,2012-08-30 02:01:15+00,Starbucks,31567171
590,2012-08-30 02:01:16+00,Oracle,194778
591,2012-08-30 03:01:17+00,Starbucks,31567557
592,2012-08-30 03:01:17+00,Oracle,194787
593,2012-08-30 04:01:09+00,Starbucks,31567840
594,2012-08-30 04:01:09+00,Oracle,194842
595,2012-08-30 05:01:13+00,Starbucks,31568099
596,2012-08-30 05:01:14+00,Oracle,194857
597,2012-08-30 06:01:14+00,Starbucks,31568293
598,2012-08-30 06:01:14+00,Oracle,194866
599,2012-08-30 07:01:18+00,Starbucks,31568455
600,2012-08-30 07:01:19+00,Oracle,194868
601,2012-08-30 08:01:14+00,Starbucks,31568600
602,2012-08-30 08:01:14+00,Oracle,194879
603,2012-08-30 09:01:22+00,Starbucks,31568772
604,2012-08-30 09:01:23+00,Oracle,194911
605,2012-08-30 10:01:15+00,Starbucks,31568970
606,2012-08-30 10:01:15+00,Oracle,194936
607,2012-08-30 11:01:14+00,Starbucks,31569133
608,2012-08-30 11:01:14+00,Oracle,194973
609,2012-08-30 12:01:14+00,Starbucks,31569382
610,2012-08-30 12:01:14+00,Oracle,195022
611,2012-08-30 13:01:15+00,Starbucks,31569692
612,2012-08-30 13:01:15+00,Oracle,195088
613,2012-08-30 14:01:23+00,Starbucks,31570055
614,2012-08-30 14:01:23+00,Oracle,195147
615,2012-08-30 15:01:11+00,Starbucks,31570465
616,2012-08-30 15:01:11+00,Oracle,195237
617,2012-08-30 16:01:16+00,Starbucks,31570863
618,2012-08-30 16:01:16+00,Oracle,195318
619,2012-08-30 17:01:05+00,Starbucks,31571278
620,2012-08-30 17:01:05+00,Oracle,195389
621,2012-08-30 18:01:04+00,Starbucks,31571686
622,2012-08-30 18:01:04+00,Oracle,195484
623,2012-08-30 19:00:13+00,Starbucks,31572168
624,2012-08-30 19:00:13+00,Oracle,195577
625,2012-08-30 20:00:31+00,Starbucks,31572650
626,2012-08-30 20:00:31+00,Oracle,195642
627,2012-08-30 21:01:13+00,Starbucks,31573109
628,2012-08-30 21:01:14+00,Oracle,195731
629,2012-08-30 22:00:29+00,Starbucks,31573405
630,2012-08-30 22:00:29+00,Oracle,195804
631,2012-08-30 23:00:52+00,Starbucks,31573838
632,2012-08-30 23:00:52+00,Oracle,195892
633,2012-08-31 00:01:18+00,Starbucks,31574226
634,2012-08-31 00:01:19+00,Oracle,195964
635,2012-08-31 01:01:03+00,Starbucks,31574541
636,2012-08-31 01:01:05+00,Oracle,196021
637,2012-08-31 02:01:06+00,Starbucks,31574835
638,2012-08-31 02:01:06+00,Oracle,196063
639,2012-08-31 03:00:48+00,Starbucks,31575290
640,2012-08-31 03:00:48+00,Oracle,196110
641,2012-08-31 04:01:15+00,Starbucks,31575660
642,2012-08-31 04:01:15+00,Oracle,196145
643,2012-08-31 05:01:03+00,Starbucks,31575916
644,2012-08-31 05:01:04+00,Oracle,196191
645,2012-08-31 06:01:04+00,Starbucks,31576163
646,2012-08-31 06:01:04+00,Oracle,196208
647,2012-08-31 07:01:03+00,Starbucks,31576376
648,2012-08-31 07:01:03+00,Oracle,196221
649,2012-08-31 08:00:54+00,Starbucks,31576595
650,2012-08-31 08:00:54+00,Oracle,196235
651,2012-08-31 09:01:21+00,Starbucks,31576796
652,2012-08-31 09:01:21+00,Oracle,196260
653,2012-08-31 10:00:57+00,Starbucks,31577022
654,2012-08-31 10:00:57+00,Oracle,196293
655,2012-08-31 11:00:49+00,Starbucks,31577245
656,2012-08-31 11:00:49+00,Oracle,196315
657,2012-08-31 12:00:58+00,Starbucks,31577511
658,2012-08-31 12:00:58+00,Oracle,196338
659,2012-08-31 13:01:01+00,Starbucks,31577807
660,2012-08-31 13:01:02+00,Oracle,196384
661,2012-08-31 14:00:49+00,Starbucks,31578160
662,2012-08-31 14:00:50+00,Oracle,196432
663,2012-08-31 15:01:11+00,Starbucks,31578546
664,2012-08-31 15:01:12+00,Oracle,196499
665,2012-08-31 16:01:01+00,Starbucks,31578904
666,2012-08-31 16:01:01+00,Oracle,196569
667,2012-08-31 17:01:13+00,Starbucks,31579263
668,2012-08-31 17:01:14+00,Oracle,196647
669,2012-08-31 18:00:49+00,Starbucks,31579639
670,2012-08-31 18:00:49+00,Oracle,196720
671,2012-08-31 19:01:00+00,Starbucks,31580019
672,2012-08-31 19:01:01+00,Oracle,196801
673,2012-08-31 20:00:48+00,Starbucks,31580078
674,2012-08-31 20:00:48+00,Oracle,196843
675,2012-08-31 21:00:44+00,Starbucks,31580437
676,2012-08-31 21:00:45+00,Oracle,196907
677,2012-08-31 22:00:45+00,Starbucks,31580862
678,2012-08-31 22:00:45+00,Oracle,196989
679,2012-08-31 23:01:18+00,Starbucks,31581198
680,2012-08-31 23:01:18+00,Oracle,197058
681,2012-09-01 00:01:42+00,Starbucks,31581514
682,2012-09-01 00:01:43+00,Oracle,197110
683,2012-09-01 01:01:08+00,Starbucks,31581887
684,2012-09-01 01:01:09+00,Oracle,197180
685,2012-09-01 02:00:55+00,Starbucks,31582250
686,2012-09-01 02:00:55+00,Oracle,197239
687,2012-09-01 03:00:55+00,Starbucks,31582631
688,2012-09-01 03:00:55+00,Oracle,197295
689,2012-09-01 04:01:13+00,Starbucks,31583006
690,2012-09-01 04:01:14+00,Oracle,197323
691,2012-09-01 05:01:03+00,Starbucks,31583272
692,2012-09-01 05:01:04+00,Oracle,197347
693,2012-09-01 06:01:20+00,Starbucks,31583518
694,2012-09-01 06:01:21+00,Oracle,197391
695,2012-09-01 07:00:51+00,Starbucks,31583692
696,2012-09-01 07:00:52+00,Oracle,197402
697,2012-09-01 08:00:56+00,Starbucks,31583880
698,2012-09-01 08:00:56+00,Oracle,197426
699,2012-09-01 09:01:13+00,Starbucks,31584114
700,2012-09-01 09:01:14+00,Oracle,197459
701,2012-09-01 10:01:00+00,Starbucks,31584320
702,2012-09-01 10:01:00+00,Oracle,197479
703,2012-09-01 11:00:55+00,Starbucks,31584536
704,2012-09-01 11:00:55+00,Oracle,197519
705,2012-09-01 12:00:44+00,Starbucks,31584758
706,2012-09-01 12:00:45+00,Oracle,197549
707,2012-09-01 13:00:42+00,Starbucks,31585008
708,2012-09-01 13:00:42+00,Oracle,197591
709,2012-09-01 14:01:13+00,Starbucks,31585396
710,2012-09-01 14:01:14+00,Oracle,197649
711,2012-09-01 15:01:08+00,Starbucks,31585832
712,2012-09-01 15:01:09+00,Oracle,197720
713,2012-09-01 16:01:00+00,Starbucks,31586242
714,2012-09-01 16:01:01+00,Oracle,197790
715,2012-09-01 17:01:12+00,Starbucks,31586623
716,2012-09-01 17:01:13+00,Oracle,197862
717,2012-09-01 18:01:06+00,Starbucks,31587020
718,2012-09-01 18:01:07+00,Oracle,197941
719,2012-09-01 19:00:57+00,Starbucks,31587453
720,2012-09-01 19:00:57+00,Oracle,198001
721,2012-09-01 20:00:53+00,Starbucks,31587976
722,2012-09-01 20:00:54+00,Oracle,198067
723,2012-09-01 21:00:48+00,Starbucks,31588432
724,2012-09-01 21:00:48+00,Oracle,198132
725,2012-09-01 22:00:44+00,Starbucks,31588792
726,2012-09-01 22:00:44+00,Oracle,198223
727,2012-09-01 23:01:02+00,Starbucks,31589095
728,2012-09-01 23:01:02+00,Oracle,198277
729,2012-09-02 00:01:23+00,Starbucks,31589385
730,2012-09-02 00:01:24+00,Oracle,198341
731,2012-09-02 01:00:37+00,Starbucks,31589680
732,2012-09-02 01:00:38+00,Oracle,198389
733,2012-09-02 02:00:38+00,Starbucks,31590047
734,2012-09-02 02:00:39+00,Oracle,198460
735,2012-09-02 03:01:04+00,Starbucks,31590448
736,2012-09-02 03:01:04+00,Oracle,198512
737,2012-09-02 04:00:46+00,Starbucks,31590723
738,2012-09-02 04:00:46+00,Oracle,198585
739,2012-09-02 05:00:50+00,Starbucks,31590960
740,2012-09-02 05:00:50+00,Oracle,198650
741,2012-09-02 06:00:21+00,Starbucks,31591201
742,2012-09-02 06:00:21+00,Oracle,198666
743,2012-09-02 07:00:48+00,Starbucks,31591406
744,2012-09-02 07:00:49+00,Oracle,198681
745,2012-09-02 08:00:43+00,Starbucks,31591646
746,2012-09-02 08:00:43+00,Oracle,198698
747,2012-09-02 09:00:38+00,Starbucks,31591963
748,2012-09-02 09:00:38+00,Oracle,198737
749,2012-09-02 10:01:05+00,Starbucks,31592208
750,2012-09-02 10:01:05+00,Oracle,198765
751,2012-09-02 11:00:34+00,Starbucks,31592345
752,2012-09-02 11:00:34+00,Oracle,198798
753,2012-09-02 12:01:13+00,Starbucks,31592540
754,2012-09-02 12:01:14+00,Oracle,198836
755,2012-09-02 13:00:49+00,Starbucks,31592824
756,2012-09-02 13:00:49+00,Oracle,198878
757,2012-09-02 14:01:05+00,Starbucks,31593175
758,2012-09-02 14:01:05+00,Oracle,198944
759,2012-09-02 15:00:53+00,Starbucks,31593579
760,2012-09-02 15:00:54+00,Oracle,199014
761,2012-09-02 16:01:02+00,Starbucks,31593943
762,2012-09-02 16:01:03+00,Oracle,199081
763,2012-09-02 17:00:46+00,Starbucks,31594282
764,2012-09-02 17:00:46+00,Oracle,199159
765,2012-09-02 18:00:58+00,Starbucks,31594689
766,2012-09-02 18:00:58+00,Oracle,199236
767,2012-09-02 19:00:41+00,Starbucks,31595164
768,2012-09-02 19:00:42+00,Oracle,199303
769,2012-09-02 20:00:41+00,Starbucks,31595634
770,2012-09-02 20:00:41+00,Oracle,199388
771,2012-09-02 21:00:56+00,Starbucks,31596108
772,2012-09-02 21:00:57+00,Oracle,199467
773,2012-09-02 22:00:55+00,Starbucks,31596501
774,2012-09-02 22:00:56+00,Oracle,199540
775,2012-09-02 23:00:51+00,Starbucks,31596832
776,2012-09-02 23:00:52+00,Oracle,199611
777,2012-09-03 00:00:42+00,Starbucks,31597129
778,2012-09-03 00:00:42+00,Oracle,199665
779,2012-09-03 01:00:46+00,Starbucks,31597494
780,2012-09-03 01:00:46+00,Oracle,199712
781,2012-09-03 02:01:11+00,Starbucks,31597919
782,2012-09-03 02:01:12+00,Oracle,199763
783,2012-09-03 03:00:42+00,Starbucks,31598388
784,2012-09-03 03:00:42+00,Oracle,199813
785,2012-09-03 04:00:50+00,Starbucks,31598733
786,2012-09-03 04:00:51+00,Oracle,199861
787,2012-09-03 05:00:56+00,Starbucks,31598976
788,2012-09-03 05:00:56+00,Oracle,199874
789,2012-09-03 06:00:22+00,Starbucks,31599179
790,2012-09-03 06:00:22+00,Oracle,199916
791,2012-09-03 07:00:48+00,Starbucks,31599355
792,2012-09-03 07:00:49+00,Oracle,199926
793,2012-09-03 08:01:05+00,Starbucks,31599607
794,2012-09-03 08:01:05+00,Oracle,199949
795,2012-09-03 09:00:41+00,Starbucks,31599868
796,2012-09-03 09:00:42+00,Oracle,199976
797,2012-09-03 10:00:54+00,Starbucks,31600029
798,2012-09-03 10:00:54+00,Oracle,200004
799,2012-09-03 11:00:58+00,Starbucks,31600201
800,2012-09-03 11:00:58+00,Oracle,200029
801,2012-09-03 12:00:45+00,Starbucks,31600390
802,2012-09-03 12:00:45+00,Oracle,200060
803,2012-09-03 13:00:25+00,Starbucks,31600676
804,2012-09-03 13:00:26+00,Oracle,200103
805,2012-09-03 14:00:31+00,Starbucks,31601073
806,2012-09-03 14:00:31+00,Oracle,200182
807,2012-09-03 15:00:14+00,Starbucks,31601528
808,2012-09-03 15:00:15+00,Oracle,200261
809,2012-09-03 16:00:23+00,Starbucks,31601853
810,2012-09-03 16:00:23+00,Oracle,200323
811,2012-09-03 17:00:16+00,Starbucks,31602269
812,2012-09-03 17:00:17+00,Oracle,200392
813,2012-09-03 18:00:46+00,Starbucks,31602635
814,2012-09-03 18:00:46+00,Oracle,200471
815,2012-09-03 19:00:12+00,Starbucks,31603063
816,2012-09-03 19:00:13+00,Oracle,200527
817,2012-09-03 20:00:32+00,Starbucks,31603519
818,2012-09-03 20:00:33+00,Oracle,200580
819,2012-09-03 21:00:36+00,Starbucks,31603992
820,2012-09-03 21:00:37+00,Oracle,200639
821,2012-09-03 22:00:29+00,Starbucks,31604423
822,2012-09-03 22:00:30+00,Oracle,200691
823,2012-09-03 23:00:15+00,Starbucks,31604805
824,2012-09-03 23:00:15+00,Oracle,200727
825,2012-09-04 00:01:15+00,Starbucks,31605199
826,2012-09-04 00:01:15+00,Oracle,200772
827,2012-09-04 01:00:25+00,Starbucks,31605575
828,2012-09-04 01:00:26+00,Oracle,200788
829,2012-09-04 02:00:24+00,Starbucks,31606046
830,2012-09-04 02:00:25+00,Oracle,200821
831,2012-09-04 03:00:21+00,Starbucks,31606438
832,2012-09-04 03:00:21+00,Oracle,200829
833,2012-09-04 04:00:44+00,Starbucks,31606757
834,2012-09-04 04:00:45+00,Oracle,200831
835,2012-09-04 05:00:31+00,Starbucks,31606999
836,2012-09-04 05:00:32+00,Oracle,200836
837,2012-09-04 06:00:34+00,Starbucks,31607203
838,2012-09-04 06:00:34+00,Oracle,200841
839,2012-09-04 07:00:16+00,Starbucks,31607352
840,2012-09-04 07:00:17+00,Oracle,200855
841,2012-09-04 08:00:28+00,Starbucks,31607583
842,2012-09-04 08:00:28+00,Oracle,200864
843,2012-09-04 09:00:24+00,Starbucks,31607813
844,2012-09-04 09:00:24+00,Oracle,200877
845,2012-09-04 10:00:20+00,Starbucks,31607981
846,2012-09-04 10:00:20+00,Oracle,200885
847,2012-09-04 11:00:17+00,Starbucks,31608148
848,2012-09-04 11:00:20+00,Oracle,200901
849,2012-09-04 12:00:19+00,Starbucks,31608367
850,2012-09-04 12:00:20+00,Oracle,200915
851,2012-09-04 13:00:20+00,Starbucks,31608638
852,2012-09-04 13:00:20+00,Oracle,200927
853,2012-09-04 14:00:23+00,Starbucks,31608995
854,2012-09-04 14:00:23+00,Oracle,200935
855,2012-09-04 15:00:16+00,Starbucks,31609183
856,2012-09-04 15:00:16+00,Oracle,200953
857,2012-09-04 16:00:16+00,Starbucks,31609515
858,2012-09-04 16:00:16+00,Oracle,200971
859,2012-09-04 17:00:22+00,Starbucks,31611820
860,2012-09-04 17:00:22+00,Oracle,200985
861,2012-09-04 18:00:14+00,Starbucks,31617717
862,2012-09-04 18:00:14+00,Oracle,200992
863,2012-09-04 19:00:16+00,Starbucks,31623549
864,2012-09-04 19:00:16+00,Oracle,201003
865,2012-09-04 20:00:17+00,Starbucks,31630392
866,2012-09-04 20:00:18+00,Oracle,201011
867,2012-09-04 21:00:23+00,Starbucks,31637433
868,2012-09-04 21:00:23+00,Oracle,201022
869,2012-09-04 22:00:20+00,Starbucks,31644636
870,2012-09-04 22:00:20+00,Oracle,201029
871,2012-09-04 23:00:19+00,Starbucks,31652263
872,2012-09-04 23:00:20+00,Oracle,201041
873,2012-09-05 00:00:34+00,Starbucks,31659946
874,2012-09-05 00:00:34+00,Oracle,201047
875,2012-09-05 01:00:31+00,Starbucks,31667746
876,2012-09-05 01:00:32+00,Oracle,201057
877,2012-09-05 02:00:24+00,Starbucks,31676674
878,2012-09-05 02:00:25+00,Oracle,201063
879,2012-09-05 03:00:19+00,Starbucks,31685449
880,2012-09-05 03:00:19+00,Oracle,201069
881,2012-09-05 04:00:15+00,Starbucks,31692491
882,2012-09-05 04:00:15+00,Oracle,201077
883,2012-09-05 05:00:27+00,Starbucks,31694757
884,2012-09-05 05:00:27+00,Oracle,201085
885,2012-09-05 06:00:25+00,Starbucks,31697032
886,2012-09-05 06:00:25+00,Oracle,201095
887,2012-09-05 07:00:24+00,Starbucks,31699303
888,2012-09-05 07:00:24+00,Oracle,201099
889,2012-09-05 08:00:24+00,Starbucks,31701670
890,2012-09-05 08:00:25+00,Oracle,201110
891,2012-09-05 09:00:17+00,Starbucks,31703394
892,2012-09-05 09:00:17+00,Oracle,201117
893,2012-09-05 10:00:26+00,Starbucks,31705264
894,2012-09-05 10:00:27+00,Oracle,201130
895,2012-09-05 11:00:09+00,Starbucks,31708534
896,2012-09-05 11:00:09+00,Oracle,201142
897,2012-09-05 12:00:27+00,Starbucks,31713693
898,2012-09-05 12:00:27+00,Oracle,201154
899,2012-09-05 13:00:18+00,Starbucks,31718520
900,2012-09-05 13:00:18+00,Oracle,201167
901,2012-09-05 14:00:15+00,Starbucks,31723215
902,2012-09-05 14:00:15+00,Oracle,201179
903,2012-09-05 15:00:12+00,Starbucks,31728747
904,2012-09-05 15:00:13+00,Oracle,201193
905,2012-09-05 16:00:12+00,Starbucks,31734477
906,2012-09-05 16:00:12+00,Oracle,201208
907,2012-09-05 17:00:18+00,Starbucks,31739859
908,2012-09-05 17:00:18+00,Oracle,201206
909,2012-09-05 18:00:24+00,Starbucks,31745458
910,2012-09-05 18:00:24+00,Oracle,201221
911,2012-09-05 19:00:23+00,Starbucks,31749041
912,2012-09-05 19:00:23+00,Oracle,201233
913,2012-09-05 20:00:25+00,Starbucks,31752236
914,2012-09-05 20:00:25+00,Oracle,201242
915,2012-09-05 21:00:23+00,Starbucks,31757754
916,2012-09-05 21:00:24+00,Oracle,201253
917,2012-09-05 22:00:33+00,Starbucks,31764522
918,2012-09-05 22:00:33+00,Oracle,201260
919,2012-09-05 23:00:30+00,Starbucks,31771715
920,2012-09-05 23:00:30+00,Oracle,201266
921,2012-09-06 00:00:59+00,Starbucks,31779740
922,2012-09-06 00:00:59+00,Oracle,201268
923,2012-09-06 01:00:36+00,Starbucks,31788147
924,2012-09-06 01:00:36+00,Oracle,201274
925,2012-09-06 02:00:30+00,Starbucks,31796633
926,2012-09-06 02:00:30+00,Oracle,201283
927,2012-09-06 03:00:25+00,Starbucks,31804605
928,2012-09-06 03:00:26+00,Oracle,201292
929,2012-09-06 04:00:35+00,Starbucks,31810916
930,2012-09-06 04:00:36+00,Oracle,201302
931,2012-09-06 05:00:26+00,Starbucks,31812750
932,2012-09-06 05:00:26+00,Oracle,201310
933,2012-09-06 06:00:23+00,Starbucks,31813980
934,2012-09-06 06:00:23+00,Oracle,201316
935,2012-09-06 07:00:21+00,Starbucks,31815330
936,2012-09-06 07:00:22+00,Oracle,201316
937,2012-09-06 08:00:26+00,Starbucks,31816738
938,2012-09-06 08:00:27+00,Oracle,201327
939,2012-09-06 09:00:33+00,Starbucks,31817757
940,2012-09-06 09:00:34+00,Oracle,201339
941,2012-09-06 10:00:27+00,Starbucks,31818954
942,2012-09-06 10:00:27+00,Oracle,201343
943,2012-09-06 11:00:25+00,Starbucks,31821224
944,2012-09-06 11:00:25+00,Oracle,201350
945,2012-09-06 12:00:22+00,Starbucks,31824873
946,2012-09-06 12:00:23+00,Oracle,201352
947,2012-09-06 13:00:35+00,Starbucks,31829302
948,2012-09-06 13:00:36+00,Oracle,201367
949,2012-09-06 14:00:23+00,Starbucks,31833654
950,2012-09-06 14:00:24+00,Oracle,201375
951,2012-09-06 15:00:32+00,Starbucks,31838337
952,2012-09-06 15:00:33+00,Oracle,201393
953,2012-09-06 16:00:21+00,Starbucks,31842995
954,2012-09-06 16:00:22+00,Oracle,201406
955,2012-09-06 17:00:14+00,Starbucks,31847492
956,2012-09-06 17:00:15+00,Oracle,201422
957,2012-09-06 18:00:20+00,Starbucks,31851957
958,2012-09-06 18:00:20+00,Oracle,201435
959,2012-09-06 19:00:30+00,Starbucks,31856175
960,2012-09-06 19:00:30+00,Oracle,201449
961,2012-09-06 20:00:48+00,Starbucks,31860206
962,2012-09-06 20:00:48+00,Oracle,201463
963,2012-09-06 21:00:34+00,Starbucks,31864627
964,2012-09-06 21:00:35+00,Oracle,201476
965,2012-09-06 22:01:31+00,Starbucks,31868646
966,2012-09-06 22:01:31+00,Oracle,201481
967,2012-09-06 23:01:33+00,Starbucks,31872817
968,2012-09-06 23:01:34+00,Oracle,201490
969,2012-09-07 00:02:56+00,Starbucks,31877407
970,2012-09-07 00:02:56+00,Oracle,201495
971,2012-09-07 01:01:23+00,Starbucks,31882030
972,2012-09-07 01:01:23+00,Oracle,201505
973,2012-09-07 02:01:36+00,Starbucks,31886934
974,2012-09-07 02:01:36+00,Oracle,201510
975,2012-09-07 03:02:06+00,Starbucks,31891390
976,2012-09-07 03:02:06+00,Oracle,201511
977,2012-09-07 04:01:48+00,Starbucks,31894759
978,2012-09-07 04:01:49+00,Oracle,201515
979,2012-09-07 05:02:16+00,Starbucks,31895769
980,2012-09-07 05:02:16+00,Oracle,201520
981,2012-09-07 06:03:19+00,Starbucks,31896322
982,2012-09-07 06:03:19+00,Oracle,201528
983,2012-09-07 07:01:48+00,Starbucks,31896662
984,2012-09-07 07:01:48+00,Oracle,201536
985,2012-09-07 08:01:59+00,Starbucks,31896979
986,2012-09-07 08:01:59+00,Oracle,201541
987,2012-09-07 09:01:35+00,Starbucks,31897276
988,2012-09-07 09:01:36+00,Oracle,201545
989,2012-09-07 10:03:06+00,Starbucks,31897546
990,2012-09-07 10:03:06+00,Oracle,201552
991,2012-09-07 11:01:50+00,Starbucks,31897843
992,2012-09-07 11:01:51+00,Oracle,201562
993,2012-09-07 12:02:43+00,Starbucks,31898284
994,2012-09-07 12:02:44+00,Oracle,201569
995,2012-09-07 13:01:31+00,Starbucks,31898906
996,2012-09-07 13:01:31+00,Oracle,201580
997,2012-09-07 14:01:17+00,Starbucks,31899555
998,2012-09-07 14:01:17+00,Oracle,201593
999,2012-09-07 15:01:38+00,Starbucks,31900110
1000,2012-09-07 15:01:38+00,Oracle,201612
1001,2012-09-07 16:01:33+00,Starbucks,31900592
1002,2012-09-07 16:01:34+00,Oracle,201624
1003,2012-09-07 17:01:44+00,Starbucks,31900911
1004,2012-09-07 17:01:44+00,Oracle,201642
1005,2012-09-07 18:02:37+00,Starbucks,31901255
1006,2012-09-07 18:02:37+00,Oracle,201657
1007,2012-09-07 19:00:36+00,Starbucks,31901666
1008,2012-09-07 19:00:36+00,Oracle,201669
1009,2012-09-07 20:00:24+00,Starbucks,31902145
1010,2012-09-07 20:00:25+00,Oracle,201678
1011,2012-09-07 21:00:45+00,Starbucks,31902644
1012,2012-09-07 21:00:45+00,Oracle,201687
1013,2012-09-07 22:00:33+00,Starbucks,31903048
1014,2012-09-07 22:00:33+00,Oracle,201693
1015,2012-09-07 23:00:28+00,Starbucks,31903450
1016,2012-09-07 23:00:28+00,Oracle,201703
1017,2012-09-08 00:01:23+00,Starbucks,31903890
1018,2012-09-08 00:01:23+00,Oracle,201706
1019,2012-09-08 01:00:37+00,Starbucks,31904345
1020,2012-09-08 01:00:37+00,Oracle,201713
1021,2012-09-08 02:00:37+00,Starbucks,31904848
1022,2012-09-08 02:00:37+00,Oracle,201722
1023,2012-09-08 03:00:25+00,Starbucks,31905360
1024,2012-09-08 03:00:26+00,Oracle,201728
1025,2012-09-08 04:00:25+00,Starbucks,31905717
1026,2012-09-08 04:00:25+00,Oracle,201733
1027,2012-09-08 05:00:29+00,Starbucks,31906009
1028,2012-09-08 05:00:29+00,Oracle,201744
1029,2012-09-08 06:00:34+00,Starbucks,31906282
1030,2012-09-08 06:00:34+00,Oracle,201752
1031,2012-09-08 07:00:43+00,Starbucks,31906513
1032,2012-09-08 07:00:43+00,Oracle,201757
1033,2012-09-08 08:00:38+00,Starbucks,31906814
1034,2012-09-08 08:00:38+00,Oracle,201768
1035,2012-09-08 09:00:37+00,Starbucks,31907016
1036,2012-09-08 09:00:37+00,Oracle,201775
1037,2012-09-08 10:00:48+00,Starbucks,31907161
1038,2012-09-08 10:00:48+00,Oracle,201778
1039,2012-09-08 11:00:41+00,Starbucks,31907322
1040,2012-09-08 11:00:41+00,Oracle,201786
1041,2012-09-08 12:00:38+00,Starbucks,31907515
1042,2012-09-08 12:00:38+00,Oracle,201794
1043,2012-09-08 13:00:37+00,Starbucks,31907847
1044,2012-09-08 13:00:38+00,Oracle,201803
1045,2012-09-08 14:00:37+00,Starbucks,31908207
1046,2012-09-08 14:00:37+00,Oracle,201809
1047,2012-09-08 15:00:34+00,Starbucks,31908685
1048,2012-09-08 15:00:34+00,Oracle,201820
1049,2012-09-08 16:00:47+00,Starbucks,31909085
1050,2012-09-08 16:00:47+00,Oracle,201832
1051,2012-09-08 17:00:44+00,Starbucks,31909468
1052,2012-09-08 17:00:44+00,Oracle,201835
1053,2012-09-08 18:00:47+00,Starbucks,31909882
1054,2012-09-08 18:00:47+00,Oracle,201850
1055,2012-09-08 19:00:37+00,Starbucks,31910073
1056,2012-09-08 19:00:37+00,Oracle,201850
1057,2012-09-08 20:00:45+00,Starbucks,31910532
1058,2012-09-08 20:00:45+00,Oracle,201864
1059,2012-09-08 21:00:25+00,Starbucks,31910913
1060,2012-09-08 21:00:26+00,Oracle,201875
1061,2012-09-08 22:00:26+00,Starbucks,31911259
1062,2012-09-08 22:00:27+00,Oracle,201884
1063,2012-09-08 23:00:21+00,Starbucks,31911551
1064,2012-09-08 23:00:21+00,Oracle,201887
1065,2012-09-09 00:00:42+00,Starbucks,31911844
1066,2012-09-09 00:00:42+00,Oracle,201889
1067,2012-09-09 01:00:33+00,Starbucks,31912164
1068,2012-09-09 01:00:34+00,Oracle,201896
1069,2012-09-09 02:00:33+00,Starbucks,31912601
1070,2012-09-09 02:00:33+00,Oracle,201899
1071,2012-09-09 03:00:35+00,Starbucks,31912981
1072,2012-09-09 03:00:36+00,Oracle,201903
1073,2012-09-09 04:00:38+00,Starbucks,31913289
